target_id,primary_tce,secondary_tce,tce_maxmesd_primary,tce_maxmesd_secondary,tce_maxmesd_secondary_new,koi_disposition_primary,koi_disposition_secondary,fpwg_disp_status_primary,fpwg_disp_status_secondary,label_primary,label_secondary
5471770,1,2,4.8180000000000005,4.277,-4.8180000000000005,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
5471792,1,2,4.9060000000000015,3.589,-4.9060000000000015,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
5473171,1,2,0.3906,0.4011,-0.3906,,,,,NTP,NTP
5473535,1,2,0.8333,0.45,-0.8333,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
5473556,1,2,6.2189999999999985,-1.4369999999999998,-6.2189999999999985,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
5474424,1,2,0.4515,0.3083,-0.4515,,,,,NTP,NTP
5475187,1,2,0.4195,0.416,-0.4195,,,,,NTP,NTP
5475494,1,2,0.3695,0.2813,-0.3695,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
5475735,1,2,1.5,1.922,-1.5,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
5475736,1,2,1.493,0.6607,-1.493,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
5476671,1,2,0.4063,0.2961,-0.4063,FALSE POSITIVE,FALSE POSITIVE,CERTIFIED FP,CERTIFIED FP,AFP,AFP
5476864,1,2,1.02,1.122,-1.02,,,,,NTP,NTP
5479538,1,3,0.3792,0.3059,-0.3792,,,,,NTP,NTP
5480114,1,2,0.2625,0.3875,-0.2625,,,,,NTP,NTP
5480736,1,2,4.052,1.301,-4.052,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
5480884,1,2,0.2313,0.2369,-0.2313,,FALSE POSITIVE,,POSSIBLE PLANET,NTP,PC
5482030,1,2,0.2792,0.175,-0.2792,,,,,NTP,NTP
5521300,1,2,-4.354,9.927,4.354,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
5527172,1,2,1.594,0.5920000000000001,-1.594,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
5530881,1,2,2.541,-0.4359,-2.541,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
5530881,3,4,-3.406,-3.426,3.406,,,,,NTP,NTP
5535280,1,2,-7.52,30.64,7.52,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
5535890,1,2,1.63,1.385,-1.63,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
5536715,1,2,0.468,0.4701,-0.468,,,,,NTP,NTP
5542983,1,2,2.65,-0.5719,-2.65,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
5546277,1,2,3.896,1.297,-3.896,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
5547480,1,2,1.992,-0.6198,-1.992,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
5551228,2,3,245.7,146.2,-245.7,,,,,NTP,NTP
5553624,1,2,10.85,13.95,-10.85,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
5553652,1,2,9.304,12.38,-9.304,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
5556769,1,2,4.806,3.617,-4.806,,,,,NTP,NTP
5556804,1,2,4.762,3.903,-4.762,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
5556830,1,2,4.785,5.537000000000001,-4.785,,,,,NTP,NTP
5561905,1,2,0.5542,0.5751,-0.5542,,,,,NTP,NTP
5563080,1,2,0.3938,0.198,-0.3938,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
5564600,2,3,0.2208,0.3173,-0.2208,,,,,NTP,NTP
5565261,1,2,1.177,0.3177,-1.177,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
5566775,1,2,0.716,0.7833,-0.716,,,,,NTP,NTP
5567711,1,2,1.764,1.315,-1.764,,,,,NTP,NTP
5596440,1,2,0.2469,3.555,-0.2469,CANDIDATE,,POSSIBLE PLANET,,PC,NTP
5603049,1,2,0.2918,0.1656,-0.2918,,,,,NTP,NTP
5607784,1,2,1.389,0.9059,-1.389,,,,,NTP,NTP
5608566,1,2,2.2,-0.3125,-2.2,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
5610698,1,2,2.064,1.265,-2.064,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
5614247,1,2,3.781,1.103,-3.781,,,,,NTP,NTP
5615879,2,5,6.0139999999999985,-5.912000000000001,-6.0139999999999985,,,,,NTP,NTP
5615879,3,4,2.997,8.902000000000003,-2.997,,,,,NTP,NTP
5617102,1,2,0.3053,0.2985,-0.3053,,,,,NTP,NTP
5617102,3,4,0.5318,0.4702,-0.5318,,,,,NTP,NTP
5617510,1,2,2.332,2.0980000000000003,-2.332,,,,,NTP,NTP
5618126,2,3,0.5813,0.4677,-0.5813,,,,,NTP,NTP
5622250,1,2,4.872,-3.38,-4.872,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
5622707,1,2,0.9621,0.8923,-0.9621,,,,,NTP,NTP
5623915,1,2,0.5774,0.1875,-0.5774,,,,,NTP,NTP
5630212,1,2,-1.406,31.77,1.406,,,,,NTP,NTP
5632912,1,2,0.4063,0.4115,-0.4063,,,,,NTP,NTP
5636642,1,2,0.4616,0.1625,-0.4616,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
5636882,1,2,0.6354,0.6276,-0.6354,,,,,NTP,NTP
5641294,1,2,3.005,1.321,-3.005,,,,,NTP,NTP
5642620,1,2,0.4875,-0.2063,-0.4875,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
5643103,1,3,-0.5548,-0.5517,0.5548,,,,,NTP,NTP
5643492,1,2,26.9,7.472,-26.9,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
5648449,1,2,1.992,-0.5688,-1.992,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
5650341,2,3,0.7421,0.7252,-0.7421,,,,,NTP,NTP
5653126,1,2,14.77,-7.1110000000000015,-14.77,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
5653152,1,2,1.7919999999999998,1.477,-1.7919999999999998,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
5653849,1,2,8.957,78.3,-8.957,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
5695904,1,2,0.425,-0.2,-0.425,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
5696909,1,2,0.3375,0.2211,-0.3375,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
5700330,1,2,-10.27,23.73,10.27,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
5702637,2,3,0.2617,0.2617,-0.2617,,,,,NTP,NTP
5705927,2,3,0.9672,-0.3313,-0.9672,,,,,NTP,NTP
5709103,1,2,0.3344,-0.1563,-0.3344,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
5716244,1,2,0.6533,0.3,-0.6533,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
5721628,1,2,0.4068,0.47,-0.4068,,,,,NTP,NTP
5725087,1,3,0.375,0.2543,-0.375,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
5727773,2,3,0.2146,0.2188,-0.2146,,,,,NTP,NTP
5728283,1,2,2.8680000000000003,4.332,-2.8680000000000003,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
5728843,2,3,0.3313,0.4344,-0.3313,,,,,NTP,NTP
5730380,1,3,0.4844,-0.1625,-0.4844,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
5731312,1,2,-1.913,1.696,1.913,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
5735878,1,2,4.087,-0.6879,-4.087,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
5736461,1,2,3.157,4.645,-3.157,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
5736461,4,5,17.96,312.7,-17.96,,,,,NTP,NTP
5737104,1,2,0.6324,0.6438,-0.6324,,,,,NTP,NTP
5737902,1,2,0.3,0.4389,-0.3,,,,,NTP,NTP
5738127,1,2,0.2937,0.2823,-0.2937,,,,,NTP,NTP
5738346,1,2,12.99,3.937,-12.99,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
5738496,1,2,3.814,-0.4766,-3.814,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
5738506,1,2,3.821,1.389,-3.821,,FALSE POSITIVE,,CERTIFIED FP,NTP,AFP
5768927,1,2,2.2,2.645,-2.2,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
5771589,1,2,5.345,4.55,-5.345,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
5771719,1,2,5.3039999999999985,8.521,-5.3039999999999985,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
5774743,1,2,1.5530000000000002,0.6745,-1.5530000000000002,,,,,NTP,NTP
5780460,1,2,-0.8378,1.389,0.8378,CONFIRMED,,NOT EXAMINED,,PC,NTP
5780885,1,2,2.44,2.8680000000000003,-2.44,CONFIRMED,,NOT EXAMINED,,PC,NTP
5781192,1,2,4.917,4.9060000000000015,-4.917,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
5781841,1,2,0.6936,0.6772,-0.6936,,,,,NTP,NTP
5786154,1,5,-3.372,-9.692,3.372,,,,,NTP,NTP
5786154,3,4,-2.282,142.5,2.282,,,,,NTP,NTP
5786382,1,2,0.41,0.2469,-0.41,,,,,NTP,NTP
5790807,1,2,0.5721,25.9,-0.5721,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
5792900,2,3,2.95,2.1180000000000003,-2.95,,,,,NTP,NTP
5795648,1,2,2.266,3.187,-2.266,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
5796185,1,2,14.47,30.88,-14.47,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
5801452,1,2,1.4240000000000002,0.8786,-1.4240000000000002,,,,,NTP,NTP
5802470,1,2,1.896,2.217,-1.896,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
5807579,1,2,6.0310000000000015,5.122000000000001,-6.0310000000000015,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
5810113,1,2,0.504,0.5,-0.504,,,,,NTP,NTP
5814635,2,5,2.415,-0.9604,-2.415,,,,,NTP,NTP
5816811,1,2,2.221,1.15,-2.221,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
5817566,1,2,2.105,0.722,-2.105,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
5817957,1,3,4.788,91.47,-4.788,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
5818068,1,2,-3.467,9.829,3.467,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
5818068,3,5,-7.581,5.033,7.581,,,,,NTP,NTP
5866099,1,2,27.04,25.12,-27.04,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
5866104,1,2,27.05,22.69,-27.05,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
5866555,2,3,0.3333,0.3541,-0.3333,,,,,NTP,NTP
5871918,1,2,5.035,-1.503,-5.035,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
5872150,1,3,9.74,-2.636,-9.74,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
5876805,1,2,7.002000000000002,-0.7559999999999999,-7.002000000000002,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
5877364,1,2,1.75,49.53,-1.75,,,,,NTP,NTP
5879187,2,3,0.2958,0.3023,-0.2958,,,,,NTP,NTP
5893123,1,2,0.5718,0.2563,-0.5718,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
5894044,1,3,0.2829,0.3576,-0.2829,,,,,NTP,NTP
5894549,1,2,0.7697,0.6358,-0.7697,,,,,NTP,NTP
5940273,1,2,0.3594,0.3676,-0.3594,,,,,NTP,NTP
5940490,2,3,2.874,1.676,-2.874,,,,,NTP,NTP
5952403,1,2,0.4557,0.3094,-0.4557,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
5960899,1,2,0.5431,0.5365,-0.5431,,,,,NTP,NTP
5961350,1,2,2.633,3.033,-2.633,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
5962716,1,2,0.8958,0.3658,-0.8958,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
5963222,1,2,0.6094,0.3787,-0.6094,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
5966212,2,3,0.1813,0.2617,-0.1813,,,,,NTP,NTP
5976681,1,2,0.2917,0.2926,-0.2917,,,,,NTP,NTP
5979863,1,2,8.65,-1.621,-8.65,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
5979866,1,2,0.7424,0.7425,-0.7424,,,,,NTP,NTP
5980061,1,2,0.3156,0.2149,-0.3156,,FALSE POSITIVE,,CERTIFIED FP,NTP,AFP
5982353,1,2,10.49,4.243,-10.49,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
5983348,1,2,12.69,7.798999999999999,-12.69,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
5986209,1,2,14.96,10.84,-14.96,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
5988566,1,2,0.4405,0.2906,-0.4405,,,,,NTP,NTP
5990753,1,2,4.096,1.541,-4.096,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
5991591,1,2,2.064,2.068,-2.064,,,,,NTP,NTP
5991936,1,2,0.4285,0.401,-0.4285,,,,,NTP,NTP
6028860,1,2,0.4219,0.3315,-0.4219,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
6029130,1,2,6.3889999999999985,-0.6743,-6.3889999999999985,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
6029214,1,2,0.8173,0.4274,-0.8173,,,,,NTP,NTP
6032730,1,2,1.187,0.4115,-1.187,,,,,NTP,NTP
6034185,1,2,-0.2865,-0.2708,0.2865,,,,,NTP,NTP
6034916,1,2,48.66,15.43,-48.66,,,,,NTP,NTP
6038777,1,2,-3.14,-2.084,3.14,,,,,NTP,NTP
6042191,1,2,3.004,16.66,-3.004,,,,,NTP,NTP
6042663,1,2,13.99,5.444,-13.99,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
6044064,1,2,2.5340000000000003,1.93,-2.5340000000000003,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
6045250,1,2,0.4542,-0.2125,-0.4542,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
6058896,1,2,0.5677,0.3924,-0.5677,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
6060277,1,2,0.279,0.2708,-0.279,,,,,NTP,NTP
6060355,1,2,0.3836,0.2167,-0.3836,,,,,NTP,NTP
6060580,1,2,1.157,1.6,-1.157,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
6062766,1,2,0.2708,0.1849,-0.2708,,,,,NTP,NTP
6063448,1,2,-16.91,7.506,16.91,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
6065699,1,3,0.4845,0.4063,-0.4845,,,,,NTP,NTP
6065823,1,2,0.4635,0.4826,-0.4635,,,,,NTP,NTP
6067817,1,4,0.6625,0.3326,-0.6625,,,,,NTP,NTP
6067817,2,3,0.3139,0.1813,-0.3139,,,,,NTP,NTP
6103049,1,2,0.3244,-0.1432,-0.3244,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
6105113,1,2,0.4377,0.3167,-0.4377,,,,,NTP,NTP
6109688,1,2,7.697999999999999,0.6811,-7.697999999999999,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
6113864,1,2,0.2875,0.1884,-0.2875,,,,,NTP,NTP
6113871,1,2,0.3279,0.3445,-0.3279,,,,,NTP,NTP
6117415,1,2,-0.2813,-0.6879,0.2813,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
6119788,1,2,0.3375,0.3446,-0.3375,,,,,NTP,NTP
6123324,1,2,0.25,0.3054,-0.25,,,,,NTP,NTP
6126076,1,2,0.4542,0.1625,-0.4542,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
6128027,1,2,2.714,3.384,-2.714,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
6128141,1,2,0.9382,-0.3507,-0.9382,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
6128330,4,5,27.14,0.4972,-27.14,,,,,NTP,NTP
6131659,1,2,8.769,10.8,-8.769,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
6146418,1,2,4.768,10.56,-4.768,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
6147122,1,2,7.426,7.581,-7.426,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
6147573,1,2,18.76,19.2,-18.76,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
6148704,2,3,0.6082,0.4469,-0.6082,,,,,NTP,NTP
6150977,1,2,1.38,1.958,-1.38,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
6153201,1,2,0.9473,1.403,-0.9473,,,,,NTP,NTP
6153673,1,2,1.3219999999999998,1.335,-1.3219999999999998,,,,,NTP,NTP
6182019,1,2,1.832,1.556,-1.832,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
6182849,1,2,3.193,2.667,-3.193,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
6185496,1,2,0.4743,0.3656,-0.4743,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
6185717,1,2,6.261,1.5219999999999998,-6.261,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
6187341,1,2,0.4908,0.3688,-0.4908,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
6200709,1,2,1.859,2.167,-1.859,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
6206751,1,2,0.6287,0.375,-0.6287,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
6209347,1,2,1.071,1.325,-1.071,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
6211547,1,3,1.335,1.315,-1.335,,,,,NTP,NTP
6220470,1,2,3.261,-0.6791,-3.261,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
6220470,3,5,2.205,4.591,-2.205,,,,,NTP,NTP
6222884,3,4,2.391,3.9,-2.391,,,,,NTP,NTP
6222898,1,2,3.753,1.294,-3.753,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
6224148,1,2,0.397,0.5094,-0.397,,,,,NTP,NTP
6225654,1,2,3.671,2.213,-3.671,,,,,NTP,NTP
6231401,1,2,3.134,-0.974,-3.134,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
6233483,1,2,7.638,6.573,-7.638,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
6233573,1,2,0.5938,0.1749,-0.5938,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
6267425,1,2,1.579,2.321,-1.579,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
6268722,1,2,1.32,1.163,-1.32,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
6273239,1,3,0.7016,0.7051,-0.7016,,,,,NTP,NTP
6279388,1,3,0.2656,0.3073,-0.2656,,,,,NTP,NTP
6283912,1,2,1.295,1.349,-1.295,,,,,NTP,NTP
6286155,1,2,6.675,-3.5010000000000003,-6.675,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
6286161,1,2,6.682,10.65,-6.682,,FALSE POSITIVE,,CERTIFIED FP,NTP,AFP
6290382,1,2,3.091,0.2125,-3.091,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
6290411,1,2,0.8378,0.8603,-0.8378,,,,,NTP,NTP
6291473,1,2,0.4768,0.4742,-0.4768,,,,,NTP,NTP
6292162,1,2,3.903,3.313,-3.903,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
6292803,1,2,0.6335,0.625,-0.6335,,,,,NTP,NTP
6301035,1,2,8.306000000000001,5.098,-8.306000000000001,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
6301132,1,2,0.2375,0.2412,-0.2375,,,,,NTP,NTP
6301749,1,2,0.3335,0.3376,-0.3335,,,,,NTP,NTP
6302008,2,3,3.998,3.998,-3.998,,,,,NTP,NTP
6302655,1,2,1.887,-0.3678,-1.887,,,,,NTP,NTP
6307062,1,2,-11.61,12.66,11.61,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
6307083,1,2,-11.61,39.16,11.61,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
6307537,1,2,14.97,2.207,-14.97,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
6309129,2,3,3.818,4.589,-3.818,,,,,NTP,NTP
6314173,1,2,0.7113,0.7135,-0.7113,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
6359798,1,2,3.4810000000000003,10.06,-3.4810000000000003,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
6359802,1,2,3.4810000000000003,9.373,-3.4810000000000003,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
6362386,1,2,2.295,-0.5177,-2.295,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
6366501,1,2,0.3814,0.4768,-0.3814,,,,,NTP,NTP
6372268,1,3,2.881,3.279,-2.881,CANDIDATE,,POSSIBLE PLANET,,PC,NTP
6380544,1,2,0.8446,0.6883,-0.8446,,,,,NTP,NTP
6381128,1,2,0.3128,0.1656,-0.3128,,,,,NTP,NTP
6381306,1,2,0.1906,0.2204,-0.1906,,,,,NTP,NTP
6381517,1,2,1.08,1.294,-1.08,,,,,NTP,NTP
6387450,1,2,1.829,0.4,-1.829,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
6387887,1,2,0.4351,0.4351,-0.4351,,FALSE POSITIVE,,CERTIFIED FP,NTP,AFP
6387895,1,2,0.2083,0.2,-0.2083,,,,,NTP,NTP
6388333,1,3,0.3203,0.4719,-0.3203,,,,,NTP,NTP
6390914,1,2,0.4116,0.3042,-0.4116,,,,,NTP,NTP
6421188,1,2,6.198,-2.343,-6.198,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
6421483,1,2,1.0759999999999998,0.7417,-1.0759999999999998,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
6421759,2,3,1.73,1.731,-1.73,,,,,NTP,NTP
6422367,1,3,38.99,-43.32,-38.99,,,,,NTP,NTP
6426158,2,4,0.5052,0.4359,-0.5052,,,,,NTP,NTP
6428850,1,2,1.124,2.45,-1.124,,,,,NTP,NTP
6431670,1,2,21.15,12.56,-21.15,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
6441436,1,2,0.4,0.4003,-0.4,,,,,NTP,NTP
6443392,1,2,0.7901,-0.3875,-0.7901,,FALSE POSITIVE,,CERTIFIED FP,NTP,AFP
6448362,1,2,0.4063,0.3191,-0.4063,,,,,NTP,NTP
6448768,1,2,6.566,10.52,-6.566,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
6449358,1,2,2.888,3.454,-2.888,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
6449552,1,2,8.691,10.42,-8.691,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
6451294,1,2,1.183,0.613,-1.183,,,,,NTP,NTP
6464938,1,3,0.2833,0.1653,-0.2833,,,,,NTP,NTP
6466583,1,2,2.173,2.142,-2.173,,,,,NTP,NTP
6468938,1,2,3.448,0.3875,-3.448,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
6470232,1,2,0.2,0.2075,-0.2,,,,,NTP,NTP
6470516,1,2,1.042,1.42,-1.042,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
6470521,1,2,1.035,0.5438,-1.035,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
6470973,5,6,1.88,17.42,-1.88,,,,,NTP,NTP
6500206,1,2,3.297,8.172,-3.297,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
6504534,1,3,15.71,8.975,-15.71,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
6515722,1,2,1.9,-0.3875,-1.9,,,,,NTP,NTP
6516874,1,2,0.4792,-0.1625,-0.4792,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
6522735,1,2,1.246,1.268,-1.246,,,,,NTP,NTP
6522745,1,2,9.488,5.7920000000000025,-9.488,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
6522750,1,2,9.502,6.8610000000000015,-9.502,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
6523216,1,2,7.574,-1.097,-7.574,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
6525209,1,2,16.39,-8.548,-16.39,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
6525946,3,4,0.4953,0.5958,-0.4953,CANDIDATE,,POSSIBLE PLANET,,PC,NTP
6526377,2,4,1.41,1.395,-1.41,,,,,NTP,NTP
6528503,1,2,0.4077,0.489,-0.4077,,,,,NTP,NTP
6531491,1,2,7.152,3.256,-7.152,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
6531496,1,2,7.152,3.848,-7.152,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
6544977,1,3,1.662,1.2,-1.662,,,,,NTP,NTP
6548447,1,2,4.652,2.438,-4.652,,FALSE POSITIVE,,CERTIFIED FP,NTP,AFP
6579806,1,2,5.278,2.215,-5.278,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
6584042,1,2,5.877999999999999,2.928,-5.877999999999999,,,,,NTP,NTP
6590403,1,2,0.35,0.3114,-0.35,,,,,NTP,NTP
6591789,1,2,2.501,2.075,-2.501,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
6593363,1,2,10.77,0.7708,-10.77,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
6593734,1,2,0.3,0.3868,-0.3,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
6594972,1,2,5.331,1.5730000000000002,-5.331,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
6595662,1,2,1.342,1.106,-1.342,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
6603043,1,2,65.07,40.65,-65.07,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
6603756,1,2,2.609,2.111,-2.609,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
6606653,1,2,1.349,0.1688,-1.349,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
6606669,1,2,0.4888,-0.2156,-0.4888,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
6606934,1,2,0.3073,-0.5926,-0.3073,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
6607610,1,2,27.22,4.291,-27.22,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
6612327,1,2,15.49,15.73,-15.49,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
6613006,1,2,4.087,3.786,-4.087,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
6614892,2,3,2.922,2.922,-2.922,,,,,NTP,NTP
6614926,1,2,1.515,1.206,-1.515,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
6628237,1,2,1.919,1.6880000000000002,-1.919,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
6629588,1,2,1.137,0.3814,-1.137,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
6635493,1,2,0.2247,0.2219,-0.2247,,,,,NTP,NTP
6666233,1,2,0.5375,-0.1781,-0.5375,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
6672229,1,2,12.81,13.23,-12.81,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
6677256,1,2,1.5590000000000002,-0.6375,-1.5590000000000002,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
